station,uncertain01,uncertain02,lat,lon,pop_uncer
102,1.44422783027008,0.000330923371799963,41.7734584995,-87.5853397391,0.746765323412536
103,0.445706140196305,0.000330923684999984,41.8714665178,-87.6409491327,2.14540293512542
106,4.2785025871283,0.000330923495441948,41.897448,-87.628722,1.07682132176659
107,1.58422080149927,0.000330923956859963,41.878287,-87.643909,1.04377642995253
108,0.494183590679197,0.000330923505700076,41.87184,-87.64664,0.921828196150234
109,0.709558415926949,0.000330923737024036,41.874675,-87.650019,0.0763864652453745
110,3.17415099973273,0.000330923600066813,41.893992,-87.629318,1.56283875356269
111,1.39624352290284,0.000330923208409994,41.894666,-87.638437,1.06245847698126
112,0.994000190650247,0.000330923018620033,41.883668,-87.64867,2.01142531488233
113,1.67492323156668,0.00033092343626806,41.91844,-87.65222,1.57728199116147
114,2.21483612868483,0.000330923117764503,41.949399,-87.654529,1.65901066407285
115,2.74250291585734,0.000330923239139636,41.936266,-87.652662,1.51757721898532
116,2.03648013111939,0.000330923450823195,41.91552,-87.687022,2.91030716406948
117,2.44250996392213,0.00033092346568997,41.94018,-87.65304,0.634967868283586
118,3.30776562204011,0.000330923595783017,41.911386,-87.638677,1.85048432667672
119,0.801639351534988,0.000330923392479976,41.88541,-87.66732,2.66289019344998
120,1.5547126311905,0.000330923287638951,41.853605,-87.631886,4.16950132277315
121,2.3160869413441,0.000330923575245778,41.802562,-87.590368,1.32753581037688
122,1.00671857130137,0.000330923275700057,41.87501,-87.67328,1.33165860582369
123,2.39678798662217,0.000330923277100048,41.922695,-87.697153,0.547188771888554
124,1.93495154941386,0.000330923405551964,41.855048,-87.675726,1.75696276121121
125,2.139406979514,0.000330923344567968,41.890011,-87.626293,3.66914315939123
126,3.49660826382353,0.000330923013888929,41.911974,-87.631942,3.12196658822403
127,2.21847976805292,0.000330923716370002,41.925905,-87.64926,2.52040358180291
128,2.06945997258476,0.000330923338809019,41.895769,-87.67722,5.1420627714299
129,1.76545614138476,0.000330923476610012,41.857556,-87.661535,1.77237877255607
130,2.02924736182241,0.000330923556529972,41.90331,-87.67695,0.893133661382709
131,1.8641430628037,0.00033092323452999,41.939365,-87.668385,1.21618002491244
132,1.28871489935114,0.000330923307257147,41.849237,-87.631715,1.8422833981102
133,1.10057907732703,0.000330921684440044,41.8891768326,-87.6385057718,1.75760982484069
134,1.00299611247925,0.000330923609019984,41.877749,-87.649633,1.81911264866513
135,1.11827165120841,0.000330923551373985,41.85378,-87.64665,2.00831527140119
136,1.45005754190483,0.000330923455689969,41.865054,-87.656959,1.09855077561261
137,1.01992485743024,0.000330923397789951,41.862378,-87.651062,2.03787996503135
138,2.00244537116213,0.000330923618550027,41.904613,-87.640552,0.721408338398257
140,4.94821038079025,0.000330923409868955,41.898969,-87.629912,1.30954091406769
141,2.53590157081816,0.000330923249969972,41.915689,-87.6346,0.861592483198214
142,5.14376762152853,0.15006808993717,41.894503,-87.617854,1.86109028253855
143,2.64255484929256,0.000330923916660009,41.922167,-87.638888,2.42018480184664
144,1.85804113820698,0.000330923174499009,41.921822,-87.64414,1.7871431454806
145,5.6994430261861,0.059223383092361,41.8985866514,-87.6219152258,1.24458000481267
146,1.15480874251571,0.000330923286804063,41.877945,-87.662007,0.292810260378099
147,1.18817647051158,0.000330923225910107,41.845435,-87.622176,1.64265782720921
148,0.967258624472961,0.000330923603085953,41.834734,-87.625813,1.10232117250627
149,1.46289686367004,0.000330923440120534,41.8349,-87.61793,3.54604382869966
150,5.30757600848985,0.29200693828067,41.838556,-87.608218,4.01996520695264
152,2.70068668516083,0.000330923245021486,41.932225,-87.658617,3.4230915574777
153,2.64749599567948,0.000330923338982991,41.935733,-87.663576,1.92247284464661
154,2.26863546566561,0.000330923272779837,41.93949,-87.66378,0.473629818305337
156,3.63709731851017,0.000330923360398527,41.9364968219,-87.6475386582,1.36245914665268
157,4.28488423570469,0.028811799985506,41.936669,-87.636794,1.190131368823
158,2.01067359518979,0.000330923413709994,41.912616,-87.681391,2.38921465197427
159,1.81017960740499,0.000330923626099988,41.907781,-87.685854,2.04640660416066
160,1.87141646998065,0.00033092370591703,41.910535,-87.689556,1.62839302207029
161,4.08089573095386,0.00033092333197704,41.8957647456,-87.6259080327,0.579376958821105
162,1.7790353202378,0.000330923502177671,41.93588,-87.67842,0.788448401526287
163,1.28127734173388,0.000330923735210042,41.931931,-87.677856,0.744949351862744
164,0.760005628895847,0.000330923555600049,41.885837,-87.6355,1.20401686878508
165,1.80126750893163,0.000330923610786016,41.95078,-87.659172,1.5071720265238
166,1.35033400610183,0.000330923528000016,41.92883,-87.668507,0.482571492651642
167,1.13769109300896,0.000330923721803322,41.8492,-87.67564,0.395814244707319
168,1.22620341252294,0.000330923399171512,41.864059,-87.623727,0.43507900574271
169,0.662990714876886,0.000330924115700015,41.874337,-87.639566,0.592660057927001
170,0.793809143854418,0.00033092302730009,41.85795,-87.640826,0.642557572577445
171,1.63124618680692,0.000330923848600007,41.855136,-87.654127,0.554051183491374
172,6.89901369602213,0.000330923158689989,41.9023087012,-87.627690528,0.615567460850754
173,4.58833691887734,0.000574300350079993,41.89691,-87.621743,0.218722109062075
174,1.67277293582381,0.000330923348100032,41.882091,-87.639833,2.15599538346327
175,1.57484906609687,0.000330924167800006,41.872373,-87.633523,1.13119414017985
176,6.57647116069872,0.000330923443510045,41.902973,-87.63128,0.51525941067551
177,6.95397161145739,0.417353580893,41.926277,-87.630834,0.971440088220335
178,1.21382965641934,0.000330923458999988,41.856594,-87.627542,0.782299992831468
179,2.09537005225442,0.000330923366580027,41.82256,-87.61615,0.650089269879732
180,9.21164369824198,0.24627232276548,41.906782,-87.626402,2.20392512855157
181,1.47846760789742,0.000330923553836016,41.890749,-87.63206,2.25576819024799
182,4.58387046165345,0.000330923422442675,41.903222,-87.634324,1.55061317851243
183,1.85056443228374,0.000330923585989962,41.899714,-87.677234,0.910155783945818
184,1.27635448929849,0.000330923585669995,41.83104,-87.62688,2.88777018847086
185,2.0420269238244,0.000330923889099943,41.917741,-87.691392,1.45194255766426
186,1.99655185176278,0.000330923587899989,41.891795,-87.658751,0.99541389305143
188,1.48931780735205,0.000330923793189997,41.92533,-87.6658,1.6318956609575
190,2.18212613436793,0.000330923485590939,41.928773,-87.663913,2.19700046133156
191,1.70001694022838,0.000330923230099978,41.880884,-87.639525,1.07689724821348
192,1.71314690404577,0.000330923835800023,41.879255,-87.639904,3.83553647328517
193,1.24118933350699,0.00033092331483997,41.841707,-87.626938,3.32624142898113
194,1.32970347875278,0.000330923640848968,41.886875,-87.62603,2.88007775997689
195,1.42624632711206,0.000640023036600046,41.884728,-87.619521,1.63431397803586
196,2.35150764686183,0.000744507669529937,41.890573,-87.622072,1.02439394197501
197,0.778609555025068,0.000330923503000013,41.882134,-87.625125,1.68012889364622
198,1.10241527216481,0.000330922856599969,41.881892,-87.648789,0.634883063984987
199,2.72065452359719,0.000330923660299964,41.891738,-87.626937,2.59096420282728
200,1.72608001663382,0.000330923539400008,41.809851,-87.616279,1.36794720238117
201,1.41250140555491,0.000330923466789979,41.82168,-87.6216,1.47595209298171
202,1.39554154208717,0.000330923574680009,41.857499,-87.646277,0.00229742882132244
203,1.34848386759773,0.000330923346600009,41.85394,-87.685243,1.35411976429209
204,0.856094424258301,0.000330923675658679,41.794853,-87.618691,2.17870207742194
205,1.98475856294766,0.00033092353100006,41.857901,-87.668745,1.66194216577747
206,0.666949374372869,0.000330923528200078,41.847203,-87.646795,3.38780678059894
207,1.58473656125022,0.00033092335885998,41.84358,-87.645368,1.95591468936283
208,1.4975901535566,0.000330923744100042,41.85381,-87.665897,1.47253431282834
209,0.788918291948975,0.000330923660909366,41.849527,-87.640591,2.67828376453772
210,2.72526163926631,0.000330923543700568,41.90345,-87.667747,2.18751433913159
211,3.21897750520989,0.000330923502428027,41.894448,-87.622663,2.01037236650993
212,1.28719507381522,0.000330923539530015,41.892154,-87.636928,3.79972097381769
213,1.75747899095593,0.000330923733027011,41.910153,-87.68229,1.75324160232789
214,1.6989747144306,0.000330923593032995,41.89122,-87.67686,1.25201360758713
215,0.867104062760804,0.000330923398999983,41.88137,-87.67493,1.79134622487039
216,1.3023352440933,0.000330923516045911,41.903029,-87.697474,1.03364346186403
217,0.787284337440885,0.000330923533370053,41.886773,-87.656001,1.82509613287027
218,0.775033858982693,0.000330923347690026,41.856802,-87.633879,0.211048989282063
219,2.1599784565939,0.000330923302599984,41.916027,-87.677411,5.60909041729408
220,5.80754999797929,0.000330923723670051,41.93262,-87.642385,2.33911212485169
222,2.27142036660928,0.000330923404742944,41.920195,-87.693033,1.96412912545334
223,1.20703009518655,0.000330923336089972,41.918216,-87.656936,3.705963023336
224,1.87298334009346,0.000330923473299993,41.913778,-87.64884,5.47228815707067
225,1.76536335369823,0.000330923378019987,41.919936,-87.64883,2.0352786398099
226,2.39057130301707,0.000330923437572017,41.939743,-87.658865,0.312880797747379
227,2.09374749728786,0.00033092344722796,41.94815,-87.66394,3.98170873151635
228,2.31753079489179,0.000330923750329948,41.9406,-87.6785,2.16723947022146
229,1.86261944079273,0.000330923378449977,41.943739,-87.66402,3.84270253624032
230,2.00440766935196,0.000330923472799949,41.94334,-87.67097,2.33366393891851
231,2.80684046445398,0.000330923598609978,41.96167,-87.65464,1.48953410445099
232,3.49337652680499,0.000330923361686053,41.949275,-87.646303,0.800187699020174
233,0.89709741932172,0.000330922914200005,41.883004,-87.651148,1.99481800979527
234,2.10995785512517,0.000330923285299933,41.961588,-87.666036,1.27913743456515
236,2.89331942273126,0.000330923595970978,41.907576,-87.638517,1.4889139474452
237,1.36476688226278,0.000330923556099982,41.842052,-87.617,2.30812410995924
238,2.42567919213237,0.000330923333601407,41.961615,-87.674365,1.49217562607917
239,2.63404228348372,0.000330923516457027,41.966555,-87.688487,2.40808863943304
240,2.79840387637473,0.000330923614323964,41.954245,-87.654406,1.77690756250866
241,0.648521678200946,0.000330923655699977,41.871737,-87.65103,2.15919017680777
242,2.43523199900122,0.000330923358750068,41.967094,-87.679028,1.87169188135049
243,1.91581218044555,0.000330923705848529,41.962391,-87.684146,1.78684859016712
244,1.83167639215644,0.000330923634330627,41.95469,-87.67393,1.12493854091835
245,3.01112979062763,0.000330923531191685,41.961004,-87.649603,2.30260032419059
246,2.29749308716749,0.000330923565700081,41.956061,-87.668869,4.47853266572605
247,4.10804985477482,0.190148820031879,41.795212,-87.580715,1.53959229541168
248,1.53312151903427,0.000330923672966055,41.795264,-87.596471,2.75696492176134
249,5.24606112675882,0.306010466566,41.963982,-87.638181,2.15024850246147
250,1.60507902380589,0.000330923470099997,41.936083,-87.669807,2.39316805656483
251,2.50446485024081,0.000330923113080028,41.967968,-87.650001,3.02696374893989
252,1.65186430912869,0.000330923516689952,41.809835,-87.599383,1.93269056259847
253,2.87260293547152,0.000330923560977969,41.968873,-87.658857,0.364286411187289
254,3.86812513554433,0.000330923743720013,41.954383,-87.648043,1.51078174666102
255,1.18189006820792,0.000330923928889004,41.867888,-87.623041,0.913221164653661
256,3.66115202437384,0.00033092352879005,41.952833,-87.649993,1.35503001024479
257,1.91882165183794,0.00033092340705998,41.94911,-87.675112,1.48228350937343
258,0.900362912350946,0.000330923567142039,41.930584,-87.685126,0.948554961801803
259,2.4145406279723,0.000330923742044686,41.918121,-87.696972,2.15466138730138
260,2.89378462904621,0.000330923360900015,41.929567,-87.707857,0.5835310183877
261,0.807153689410232,0.000330923480900025,41.871514,-87.669886,1.60711422461095
262,1.77805895458374,0.000330923372363956,41.827059,-87.64572,0.593271336634895
263,1.19868069245384,0.000330923407037997,41.836208,-87.613533,0.824402464550695
264,1.36725410125335,0.000330923575464048,41.886835,-87.62232,2.07621203985692
265,1.16978971304067,0.00033092337880003,41.822985,-87.6071,2.06172871472188
267,1.30289903185294,0.000331248332600009,41.809443,-87.591875,0.809339069946122
268,4.27056088571224,0.16081926249714,41.911722,-87.626804,2.00493768810074
270,1.52336436422936,0.000330923568200081,41.7586696704,-87.586882871,2.07477085357454
271,1.19279376318635,0.000330923522174009,41.816499,-87.606582,2.30379161793278
272,1.35954163489781,0.000330923406268391,41.838842,-87.621857,2.7642111593428
273,0.904030046973393,0.000330923296870012,41.857813,-87.62455,0.697300654563936
274,1.43926799590837,0.000330923103790015,41.861267,-87.656625,1.97619413306382
275,1.22143124747019,0.000330923807999928,41.865234,-87.666507,0.42935434725708
276,2.17184584429165,0.000330923778179004,41.91044,-87.6972,1.58953883033152
277,1.40086061398,0.000330923546999928,41.891072,-87.666611,2.03220890160596
278,2.12642259659935,0.000330923478781719,41.830629,-87.64129,0.282065986319467
279,1.60969037139749,0.000330923462700028,41.830661,-87.647172,1.98051311756629
280,2.13501079721064,0.000330923512347314,41.8378,-87.65114,2.44995908318597
281,1.23293210056796,0.000330923624317636,41.84847,-87.685109,3.32683053960808
282,0.472088193268069,0.000330923722679954,41.864883,-87.647071,2.7307111443293
283,0.760478301521219,0.000330923893899993,41.87817,-87.631985,2.00634771957999
284,0.580266841707927,0.000330923572349984,41.87785,-87.62408,2.14701819681775
285,1.56863908508871,0.000330923651900017,41.889587,-87.671956,2.34642067248559
286,0.831660921539519,0.000330923969700025,41.878724,-87.634793,0.31698128902516
287,0.804837665713552,0.000330923776399983,41.880317,-87.635185,0.854346354487223
288,1.74600965904269,0.000330923269326933,41.918084,-87.643749,1.43711119102598
289,3.8200305795126,0.000330923368100033,41.912133,-87.634656,2.17754651371991
290,1.88085186229936,0.000330923674130013,41.921525,-87.707322,1.3113480068734
291,3.87482896132392,0.00033092323210604,41.906724,-87.63483,0.368395807980588
292,1.71165319144492,0.00033092340359997,41.957081,-87.664199,0.289504872479856
293,3.33338922089202,0.000330923788710025,41.965485,-87.657238,0.879725616006723
294,3.04505605306882,0.000330923447290021,41.978353,-87.659753,1.40216563178782
295,2.458471309156,0.000330923610096012,41.972972,-87.659637,2.07622097259005
296,4.28606816378466,0.000330923393988436,41.940106,-87.645451,2.09262304746403
297,2.29588093507208,0.000330922907709974,41.961507,-87.671387,1.41165600305959
298,1.4641811120049,0.000330923564600072,41.955927,-87.679259,1.86307591756697
299,3.28147606574037,0.000330923664369931,41.94367,-87.64895,1.56709542801273
300,5.65925693620601,0.000330923297982011,41.937725,-87.644095,2.78383896462345
301,5.26018445495659,0.000330923414129991,41.907993,-87.631501,3.29506626663662
302,2.279424110647,0.000330923354959989,41.928712,-87.653833,1.53902562504185
303,3.9069792263123,0.000330923606760014,41.945512,-87.64598,1.1877041190115
304,3.61311092958203,0.000330923723870002,41.949065,-87.648601,0.106228570882014
305,1.83848833600844,0.000330923420691964,41.902893,-87.687275,1.45346860312667
306,2.51973211634966,0.00033092331233997,41.958494,-87.654966,0.41902949317378
307,0.808968572112892,0.000330923615000089,41.920771,-87.663712,1.35441431960557
308,2.1113306862929,0.00033092349428232,41.943403,-87.679618,1.37247610075804
309,2.30390007571174,0.000330923373149994,41.917805,-87.682437,0.268187676315179
310,1.42098072242126,0.000330923305829955,41.920082,-87.677855,0.285912145997356
311,2.63402774414063,0.000330923510879599,41.968885,-87.684001,1.83754937839073
312,3.63639236625964,0.000330923312746978,41.957879,-87.649519,1.37448842422301
313,3.20796907707012,0.000330923689178308,41.925858,-87.638973,0.628984438959876
314,1.91371773232089,0.000330923661099991,41.957921,-87.673567,0.770395552660761
315,0.686407999473991,0.000330923498201963,41.912919,-87.664169,0.342686315096495
316,2.32461023994852,0.000330923773199987,41.96325,-87.679258,0.98947507161959
317,0.580345605702435,0.000330923707560049,41.869154,-87.671045,1.17880264107193
318,1.93802037253784,0.000330923212743972,41.954177,-87.664358,0.757121386288001
319,2.07643739140161,0.000330923402499961,41.932595,-87.665939,0.372487393742852
320,1.72924792936873,0.000330923523490068,41.872187,-87.661501,0.317619338268652
321,2.09491559869605,0.000330923659899951,41.871962,-87.626106,0.567008572034481
322,2.23164108863067,0.000330923793379956,41.799568,-87.594747,0.659218309419032
323,3.62956424851549,0.000330923574043074,41.969517,-87.654691,0.680974560572083
324,3.78933216195425,0.000330923779757963,41.93132,-87.638742,1.94871768934552
325,2.10815352632131,0.000330923537300021,41.973385,-87.668365,0.20003341705258
326,1.90120563364211,0.000330923478700007,41.967096,-87.667429,2.17233950578092
327,1.87982462531672,0.00033092344291008,41.92154,-87.653818,1.83898598943607
328,0.600259788326598,0.00033092345178598,41.788746,-87.601334,2.38303508847633
329,2.24954173452363,0.000519105424700017,41.932684,-87.63625,1.29299613632782
330,1.8944424231416,0.000330923235849934,41.946176,-87.673308,1.92191053132668
331,0.614504258335856,0.000330924049300019,41.908537,-87.648627,1.68546084785531
332,2.91158198904778,0.000330923785588966,41.933666,-87.648959,2.83466459024668
333,2.39109966557572,0.000330923560490026,41.907066,-87.667252,4.19710282207821
334,4.56124919072144,0.000330923253630044,41.940775,-87.639192,1.59678495904251
335,1.91899225519214,0.000330923692960061,41.831379,-87.618034,3.73865998296347
336,1.86303249477334,0.00033092354166997,41.809855,-87.606755,2.58444084600552
337,3.64889504465055,0.000330923620302959,41.896544,-87.630931,1.93170885656545
338,0.620457865273337,0.00033092357060005,41.857611,-87.619407,1.38010589258815
339,2.3998730023006,0.000330923451529963,41.838198,-87.645143,2.38639938199374
340,4.70600537682156,0.000330923417738993,41.929546,-87.643118,1.95514736357077
341,11.0381693152242,0.697259607107,41.866095,-87.607267,1.58202940998065
342,0.726738003938589,0.00033092362248488,41.871262,-87.673688,0.525374568179167
343,2.71644385812115,0.000330923533699456,41.928887,-87.658971,1.6697371002844
344,1.83104525888916,0.00033092354191111,41.96909,-87.674237,2.50098536378524
345,1.94818644940981,0.000330923590569965,41.793242,-87.587782,2.9319295366655
346,0.668246598697388,0.000330923278380024,41.88283,-87.661206,1.81876014079532
347,2.30934596573338,0.000330923474569977,41.950687,-87.6687,0.864001868435819
348,1.55594901297195,0.000330923271104067,41.854016,-87.695445,1.78701830808098
349,2.17356742106694,0.000330923546267181,41.929143,-87.649077,2.41723554399242
350,2.23763076104002,0.000330923479699985,41.895966,-87.667747,1.34648550609541
351,1.81967758400418,0.000330923427759977,41.803038,-87.606615,1.43024436749183
352,1.59614417076828,0.00033092306849003,41.7735175513,-87.5771428255,2.06904641282986
353,2.28583047633086,0.000330923482028234,42.0125601154,-87.6743671152,3.22440303028262
354,5.25843528427872,0.1701491204826,42.0105865628,-87.6624120948,1.74354589241875
355,7.26758886831475,0.3597943742605,41.7736688477,-87.56733865,1.73584910687488
356,2.2791868159339,0.000330923766569957,41.7664929373,-87.5864608775,0.760597227868185
359,1.18597790039459,0.000330923683660944,41.90348607,-87.6433534936,4.09534002276899
364,1.0631904921742,0.000330923370500003,41.9002194932,-87.6429854676,0.54242795486206
365,0.477983997460144,0.000330923273899941,41.8993684392,-87.6484798752,1.08436200623725
366,1.56762749373138,0.00033092337889995,41.8416325396,-87.6574349533,1.78261871302411
367,0.864922045315408,0.000330923420200024,41.8306961125,-87.6559759116,1.53840089279902
368,0.589281388928595,0.000330923495150071,41.839208684,-87.6656098589,1.01196313671168
369,1.66520710418916,0.000330923293899943,41.8301046542,-87.6702983089,1.99651366430106
370,0.475427159250886,0.000330923734999988,41.8541842495,-87.6191537415,4.24533147952989
372,0.775499740207796,0.000330923421600016,41.900146,-87.702882,1.4263714645852
373,0.835001844123905,0.000330923536200012,41.8954653031,-87.7061278837,1.12523298736136
374,1.87404645199767,0.000330923583480525,41.8984176894,-87.6865960164,0.852869437718496
375,0.644922455173965,0.000330923276000039,41.889727,-87.70103,1.12495193957187
376,0.964977638938108,0.000330923488599977,41.8894918198,-87.6882193648,0.871172179570393
377,1.73050431932103,0.000330923454500032,41.884603285,-87.7063037436,2.42985371444875
378,0.992475354331956,0.000330923471300038,41.8844539566,-87.6962981368,2.18646574780909
381,1.43240935167561,0.000330923247000015,41.8797877089,-87.686112808,0.984678524106744
382,1.45402431093224,0.000330923728793953,41.8747488508,-87.6864452757,1.44580743875249
383,1.17964942511335,0.000330923033200037,41.8742906142,-87.6672456361,2.20409484646543
384,0.743544727247987,0.000330923553000018,41.8018316405,-87.645213904,0.718271606480565
385,0.784442090151957,0.000330923430099994,41.794982,-87.633124,1.24209033607828
386,1.2787238000398,0.000330923365422731,41.792929646,-87.6449900565,0.518579041419628
388,1.23639704034612,0.000330923243500036,41.7793811423,-87.6446208145,1.24358500855042
390,0.795582199122145,0.000330923515740045,41.7800796326,-87.6297463052,0.292406444932707
391,2.27715151197522,0.000330923513150005,41.7690617203,-87.6446135779,2.04565692564773
392,1.34095017308721,0.000330923725470056,41.7692930899,-87.6281959291,1.83530056103909
393,1.75284722208294,0.000330923250839943,41.7655080058,-87.616917925,2.60561267108532
394,2.08791008563179,0.000330923698650065,41.870816,-87.631246,3.51959811083759
